date,cash,positions_value,total_value,daily_return,total_return,position_count
2013-08-23,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-26,288382538.63208866,0.0,288382538.63208866,0.0,1.8838253863208867,0
2013-08-27,284666093.0993738,7391533.3984375,292057626.4978113,0.012743794694210813,1.920576264978113,4
2013-08-28,281047474.69937384,10827600.0,291875074.69937384,-0.0006250540368574974,1.9187507469937384,4
2013-08-29,284016449.69937384,7887900.0,291904349.69937384,0.00010029976019758703,1.9190434969937384,3
2013-08-30,284016449.69937384,7840700.09765625,291857149.7970301,-0.00016169646801207378,1.918571497970301,3
2013-09-02,284016449.69937384,7897200.0,291913649.69937384,0.00019358752178263387,1.9191364969937383,3
2013-09-03,289210236.99683475,2856000.0,292066236.99683475,0.0005227138149177166,1.9206623699683476,1
2013-09-04,289210236.99683475,2824500.0,292034736.99683475,-0.00010785224722959464,1.9203473699683475,1
2013-09-05,289210236.99683475,2826600.0,292036836.99683475,7.190925372767422e-06,1.9203683699683476,1
2013-09-06,289210236.99683475,2837100.0,292047336.99683475,3.5954368318657706e-05,1.9204733699683476,1
2013-09-09,292111819.99683475,0.0,292111819.99683475,0.00022079639781375193,1.9211181999683475,0
2013-09-10,292111819.99683475,0.0,292111819.99683475,0.0,1.9211181999683475,0
2013-09-11,292111819.99683475,0.0,292111819.99683475,0.0,1.9211181999683475,0
2013-09-12,292111819.99683475,0.0,292111819.99683475,0.0,1.9211181999683475,0
2013-09-13,292111819.99683475,0.0,292111819.99683475,0.0,1.9211181999683475,0
2013-09-17,291229382.49683475,1755000.0,292984382.49683475,0.002987083850319562,1.9298438249683476,1
2013-09-18,293011939.05120975,0.0,293011939.05120975,9.405468694322147e-05,1.9301193905120975,0
2013-09-19,293011939.05120975,0.0,293011939.05120975,0.0,1.9301193905120975,0
2013-09-20,293011939.05120975,0.0,293011939.05120975,0.0,1.9301193905120975,0
2013-09-24,293011939.05120975,0.0,293011939.05120975,0.0,1.9301193905120975,0
2013-09-25,283423449.97000337,19070622.204589844,302494072.1745932,0.03236091046012384,2.0249407217459323,10
2013-09-26,290283199.19537103,12218863.903808594,302502063.0991796,2.6416797291165088e-05,2.025020630991796,5
2013-09-27,294019004.5345733,8365225.0,302384229.5345733,-0.0003895297883230486,2.0238422953457333,3
2013-09-30,294019004.5345733,8142225.0,302161229.5345733,-0.0007374723223603271,2.021612295345733,3
2013-10-01,294019004.5345733,8216150.0,302235154.5345733,0.0002446541540550009,2.022351545345733,3
2013-10-02,296672809.0845733,5441100.0,302113909.0845733,-0.0004011626317484472,2.0211390908457334,2
